loc,name,productcode,detail,price,stock
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-jackets/ludlow-suit-jacket-in-heathered-cotton/B6371,Ludlow suit jacket in heathered cotton,B6371,"Timeless, versatile and seriously stylish, the Ludlow will quickly become the foundation of your suiting wardrobe. This jacket is made from a heathered cotton blend, so it's lightweight but still a little structured and is ideal for transitioning into warmer weather. Find out how to get the perfect fit.Did you know: You can mix and match the Ludlow and Crosby for a perfect fit.2 1/2"" notch lapel.Cotton/poly.Pickstitching along collar, lapel and pockets.Two-button closure.Double vent.Nonfunctional buttons at cuffs.Partially lined.Dry clean.Import.Item B6371.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-jackets/ludlow-unstructured-double-breasted-suit-jacket-in-italian-linen-wool/BE420,Ludlow unstructured double-breasted suit jacket in Italian linen-wool,BE420,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. Introduced in 2017, our unstructured suit has become a customer favorite. Unpadded and with unlimited ways to wear it, it's the most versatile suit you can own. We cut this suit jacket in fabric woven by one of the finest mills in Italy, which has been owned by the same family for almost 50 years.Linen/wool.Dry clean.Import.Select stores.Item BE420.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/bowery-slim-fit-dress-pant-in-stretch-chino/AN573,Bowery Slim-fit dress pant in stretch chino,AN573,"For the office, date night and everything in between, the customer-favorite Bowery dress pant is your move to look sharp for every occasion. (You're going to want more than one pair.)Cotton/elastane.Machine wash.Import.Item AN573.",$64.50,Yes
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/bowery-slim-fit-dress-pant-in-stretch-oxford/AP494,Bowery Slim-fit dress pant in stretch oxford,AP494,"For the office, date night and everything in between, the customer-favorite Bowery dress pant is your move to look sharp for every occasion. (You're going to want more than one pair.)64% polyester/34% viscose/2% elastane.Button-tab closure.Side pockets.Machine wash.Import.Online only.Item AP494.",$64.50,Yes
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/bowery-slim-fit-dress-pant-in-washable-stretch-wool/AO714,Bowery Slim-fit dress pant in washable stretch wool,AO714,"For the office, date night and everything in between, the customer-favorite Bowery dress pant is your move to look sharp for every occasion. (You're going to want more than one pair.) As an added bonus, these pants are machine washable (so you can give your dry cleaner a break).Wool/poly/elastane.Side pockets.Button-tab closure.Machine wash.Import.Select stores.Item AO714.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/crosby-classlc-fit-suit-pant-in-cocktail-stripe-seersucker/BN507,Crosby Classlc-fit suit pant in cocktail stripe seersucker,BN507,"We changed the suiting game when we introduced the Crosby in 2008, proving that you can get a suit made with the world's best fabrics - and with details you'd find in a four-figure suit - for a fraction of the cost. The Crosby is a classic fit designed in new fabrics from renowned mills every season. We cut these pants in warm-weather-ready cotton seersucker. Fun fact: The classic, puckered fabric takes its name from the Persian phrase, shÃ®r-o-shakar (""milk and sugar""), which describes its alternating smooth and textured stripes.100% cotton.Partially lined.Dry clean.Import.Online only.Item BN507.",$168.00,Yes
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/crosby-suit-pant-in-italian-wool/BM162,Crosby suit pant in Italian wool,BM162,"We changed the suiting game when we introduced the Crosby in 2008, proving that you can get a suit made with the world's best fabrics - and with details you'd find in a four-figure suit - for a fraction of the cost. The Crosby is a classic fit designed in new fabrics from renowned mills every season. We cut this suit in fabric by Loro Piana, a legendary Italian mill that has been family owned for six generations and is considered one of the best in the world.100% wool.Partially lined.Dry clean.Import.Online only.Item BM162.",$225.00,Yes
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-classic-fit-suit-pant-in-charcoal-american-wool/J3426,Ludlow Classic-fit suit pant in charcoal American wool,J3426,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. We cut this suit pant in wool that has the refined feel of a fabric you'd get from Italy, which is no surprise since American Woolen Co. (est. 1899), the historic Connecticut mill that weaves it, once supplied one of Italy's most respected fabric houses.Wool.Dry clean.Import.Item J3426.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-classic-fit-suit-pant-in-italian-wool/B2096,Ludlow Classic-fit suit pant in Italian wool,B2096,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season.We cut this suit in fabric from an Italian mill that has been family owned for six generations and is considered one of the best in the world.Italian wool.Zip fly.On-seam pockets, back welt pockets.Partial Bemberg lining.Dry clean.Import.Item B2096.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-classic-fit-tuxedo-pant-in-english-corduroy/BK937,Ludlow Classic-fit tuxedo pant in English corduroy,BK937,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics - and with details you'd find in a four-figure suit - for a fraction of the cost. Today, it comes in two fits and new fabrics from renowned mills every season. We cut this tuxedo pant in 8-wale cotton corduroy from famed British mill Brisbane Moss, founded in England's Calder Valley in 1858 and known for its expert craftsmanship in hardy fabrics.100% cotton.Partially lined.Dry clean.Import.Online only.Item BK937.",$124.99,Yes
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-essential-slim-fit-pant-in-mini-herringbone-stretch-four-season-wool/AA347,Ludlow Essential Slim-fit pant in mini-herringbone stretch four-season wool,AA347,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. When you need to look sharp through killer presentations, killer (in a different way) commutes and everything else the nine-to-five throws at you, the Ludlow Essential suit is is your essential move. Cut in stretch four-season wool, this pant has all the high-quality details you expect from a Ludlow, at a price designed to help you put a pair (or a few) in your rotation. This suit pant is crafted in a sharp, wear-everywhere mini-herringbone.Wool/poly/elastane.Hook-and-eye closure.Partially lined.Dry clean.Import.Item AA347.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-pant-in-heather-windowpane-stretch-cotton-twill/AD501,Ludlow Slim-fit pant in heather windowpane stretch cotton twill,AD501,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. Cut in a comfortable stretch cotton twill, these are the pants you want for the office, date night and any other occasion when you need to look sharp.Cotton/elastane.Hook-and-eye closure.Partially lined.Dry clean.Import.Select stores.Item AD501.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-suit-pant-in-3xdry-stretch-chino/M1912,Ludlow Slim-fit suit pant in 3XDRY® stretch chino,M1912,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. Meet the ultimate performance suit pant, cut with added stretch for all-day comfort. With an exterior so water-repellent that liquid literally rolls right off of it and a moisture-wicking interior, it'll keep you dry and comfortable, inside and out. Designed for the guy on the go, it's breathable, comfortable and, best of all, totally machine washable.Cotton/nylon/elastane.Hook-and-eye closure.Partially lined.Machine wash.Import.Select stores.Item M1912.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-suit-pant-in-english-cashmere/AX295,Ludlow Slim-fit suit pant in English cashmere,AX295,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. We cut this suit pant in incredibly soft, refined cashmere from Joshua Ellis, an English mill that's been working with the world's best yarns since 1767.Cashmere.Partially lined.Dry clean.Import.Select stores.Item AX295.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-suit-pant-in-english-cotton-wool/BH236,Ludlow Slim-fit suit pant in English cotton-wool,BH236,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. We cut this suit pant in cotton-wool from Abraham Moon & Sons, which is renowned as one of the world's finest fabric mills. Established in 1837 in Guiseley, England, it's one of the last in Great Britain to handle everything from dyeing to spinning to finishing all in one place.53% cotton/47% wool.Partially lined.Dry clean.Import.Select stores.Item BH236.",$198.00,Yes
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-suit-pant-in-italian-stretch-wool-blend/BH207,Ludlow Slim-fit suit pant in Italian stretch wool blend,BH207,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. We cut this suit pant in fabric from Tollegno 1900 (established 1862 in Biella, Italy), which is one of the country's last mills to still spin its own yarns, a process they've been perfecting for over 150 years.Slim fit.98% wool/2% elastane.Partially lined.Dry clean.Import.Select stores.Item BH207.",$148.99,Yes
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-suit-pant-in-italian-wool/BC550,Ludlow Slim-fit suit pant in Italian wool,BC550,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. We cut this suit in fabric from Vitale Barberis Canonico, a family business established in 1663 in Biella, Italy, that's been turning out top-quality fabrics since the Duke of Savoy became its first recorded customer 15 generations ago.Wool.Lined.Dry clean.Import.Select stores.Item BC550.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-suit-pant-in-japanese-wool-silk-blend/AS765,Ludlow Slim-fit suit pant in Japanese wool-silk blend,AS765,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. We cut this suit pant in fabric from Takihyo, a Japanese mill with roots going back to 1751, making it one of the oldest textile operations in the world.Wool/silk/cashmere/poly.Partially lined.On-seam pockets.Hook-and-eye closure.Dry clean.Import.Select stores.Item AS765.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-suit-pant-in-portuguese-cotton-linen/AT152,Ludlow Slim-fit suit pant in Portuguese cotton-linen,AT152,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. We cut this suit pant in fabric from Portugal's Somelos mill (established in 1958), which specializes in lightweight fabrics with a focus on quality and craftsmanship comparable to what you'd expect from Italy's most famous mills.Cotton/linen.Dry clean.Import.Online only.Item AT152.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-suit-pant-in-stretch-cotton-linen/AI366,Ludlow Slim-fit suit pant in stretch cotton-linen,AI366,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. We made this suit pant in lightweight cotton and linen and gave it some stretch that makes it more comfortable when you're running for the train or just sitting down for a meeting.Cotton/linen/elastane.Zip fly.Partially lined.Dry clean.Import.Select stores.Item AI366.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-tuxedo-pant-in-italian-stretch-wool/AR106,Ludlow Slim-fit tuxedo pant in Italian stretch wool,AR106,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. This Ludlow tuxedo pant is woven in an Italian wool blend by one of the country's most renowned mills.Wool/poly.Button- Dry clean.Import.Select stores.Item AR106.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-tuxedo-pant-in-italian-wool/17555,Ludlow Slim-fit tuxedo pant in Italian wool,17555,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. We cut this tuxedo pant in fabric from Tollegno 1900 (established 1862 in Biella, Italy), which is one of the country's last mills to still spin its own yarns, a process they've been perfecting for over 150 years.Italian wool.Interior suspender buttons.Zip fly.On-seam pockets, back welt pockets.Partial Bemberg lining.Dry clean.Import.Item 17555.",$265.00,Yes
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-unstructured-suit-pant-in-english-cotton-wool/AO723,Ludlow Slim-fit unstructured suit pant in English cotton-wool,AO723,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. Introduced in 2017, our Ludlow unstructured suit has become a customer favorite. Unpadded and with unlimited ways to wear it, we call it the Un-suit, and it's the most versatile suit you can own. We cut this suit pant in fabric from Abraham Moon & Sons, which is renowned as one of the world's finest fabric mills. Established in 1837 in Guiseley, England, it's one of the last in Great Britain to handle everything from dyeing to spinning to finishing all in one place.Cotton/wool.Dry clean.Import.Select stores.Item AO723.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-unstructured-suit-pant-in-english-wool-cotton-twill/J4155,Ludlow Slim-fit unstructured suit pant in English wool-cotton twill,J4155,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. Introduced in 2017, our Ludlow unstructured suit has become a customer favorite. Unpadded and with unlimited ways to wear it, we call it the Un-suit, and it's the most versatile suit you can own. We cut this suit pant in fabric from Abraham Moon & Sons, which is renowned as one of the world's finest fabric mills. Abraham Moon & Sons (established 1837 in Guiseley, England) is one of the last in Great Britain to handle everything from dyeing to spinning to finishing, all in one place.Wool/cotton.Hook-and-eye closure.Partially lined.Dry clean.Import.Select stores.Item J4155.",$124.99,Yes
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-unstructured-suit-pant-in-english-wool-cotton/AO644,Ludlow Slim-fit unstructured suit pant in English wool-cotton,AO644,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. Introduced in 2017, our Ludlow unstructured suit has become a customer favorite. Unpadded and with unlimited ways to wear it, we call it the Un-suit, and it's the most versatile suit you can have. We cut this suit pant in fabric from Abraham Moon & Sons, which is renowned as one of the world's finest fabric mills. Established in 1837 in Guiseley, England, it's one of the last in Great Britain to handle everything from dyeing to spinning to finishing all in one place.Wool/cotton.Partially lined.Button-tab closure.Dry clean.Import.Select stores.Item AO644.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/ludlow-slim-fit-unstructured-suit-pant-in-italian-wool/AX275,Ludlow Slim-fit unstructured suit pant in Italian wool,AX275,"We changed the suiting game when we introduced the Ludlow in 2008, proving that you can get a suit made with the world's best fabrics and with details you'd find in a four-figure suit for a fraction of the cost. Today, the Ludlow comes in two fits and new fabrics from renowned mills every season. Introduced in 2017, our Ludlow unstructured suit has become a customer favorite. Unpadded and with unlimited ways to wear it, it's the most versatile suit you can own. We cut this suit pant in fabric from Vitale Barberis Canonico, a family business established in 1663 in Biella, Italy, that's been turning out top-quality fabrics since the Duke of Savoy became its first recorded customer 15 generations ago.Wool.Dry clean.Import.Select stores.Item AX275.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/suits-and-tuxedos/suit-pants/wallace-barnes-pleated-suit-pant-in-italian-wool-cotton/AZ095,Wallace & Barnes pleated suit pant in Italian wool-cotton,AZ095,"Wallace & Barnes is our exclusive collection of modern, rugged essentials inspired by traditional workwear, old military uniforms and classic outdoor gear. The fabric for these very versatile pants comes to us from Subalpino, a mill in Biella, Italy, that specializes in a variety of wool fabrications. It's woven with a subtle stripe inspired by vintage workwear.Wool/cotton.Dry clean.Import.Online only.Item AZ095.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/blazer/cashmere-herringbone-sweater-blazer/AZ971,Cashmere herringbone sweater-blazer,AZ971,"When it comes to quality and color, no one does cashmere quite like we do. Our best-selling and crazy-soft sweaters are the result of over 30 years of expertise, obsessing over fit, durability and handfeel. The result? They're soft and warm, while still being lightweight, which means they're the perfect layer to wear all year round. We're proud to support responsible cashmere production through our partnership with the Aid by Trade Foundation (AbTF), a nonprofit that promotes sustainable agricultural development across the globe. As the foundation's first U.S. member, we source cashmere that is certified to the AbTF's The Good Cashmere Standard®, which ensures the welfare of the cashmere goats, protects natural resources and improves the working conditions of farmers and farmworkers in Inner Mongolia.  Cashmere.Patch pockets.Hand wash.Import.Select stores.Item AZ971.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/boiled-merino-wool-cardigan-sweater/BM100,Boiled merino wool cardigan sweater,BM100,"From grunge to grandpa-chic and back again, we remade this knitwear classic in boiled merino for a hefty handfeel and layering potential. Fun fact: Boiled wool is made with a process called ""fulling,"" which makes the fabric compact - that's why this cardigan is so dense, smooth and warm.100% wool.Welt pockets.Hand wash.Import.Online only.Item BM100.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/cashmere-cable-knit-varsity-cardigan-sweater/BE864,Cashmere cable-knit varsity cardigan sweater,BE864,"We upgraded our cashmere collection with finer, loftier fibers to make the soft stuff, somehow, even softer. And because we like to make a lasting impression, our new cashmere is also more enduring than ever—in both quality and style. We're invested in bringing you the best in cashmere, so you can feel great about investing in it too. We're proud to support responsible cashmere production through our partnership with the Aid by Trade Foundation (AbTF), a nonprofit that promotes sustainable agricultural development across the globe. As the foundation's first U.S. member, we source cashmere that is certified to the AbTF's The Good Cashmere Standard®, which ensures the welfare of the cashmere goats, protects natural resources and improves the working conditions of farmers and farmworkers in Inner Mongolia.Cashmere.Shawl collar.Welt pockets.Hand wash.Import.Select stores.Item BE864.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/cotton-cable-knit-ombre-shawl-collar-cardigan-sweater/AU510,Cotton cable-knit ombré shawl-collar cardigan sweater,AU510,"Our designers were inspired by traditional patterns of the Southwest to knit your new go-to sweater. Made from 100 percent cotton, this cardigan is an ideal transitional item for in-between weather, good for layering and perfect for chilly nights in the desert (or wherever you might be).Cotton.Welt pockets.Machine wash.Import.Online only.Item AU510.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/cotton-cable-knit-shawl-collar-cardigan/AW954,Cotton cable-knit shawl-collar cardigan,AW954,"Our designers made this sweater in a style inspired by classic fishermen's sweaters with a cable knit for added texture. A perfect layering item, it's ideal to have handy for all kinds of transitional weather.Cotton.Welt pockets.Machine wash.Import.Select stores.Item AW954.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/cotton-cardigan-sweater-in-stripe/AY298,Cotton cardigan sweater in stripe,AY298,"Proof that sweater season is 365 days a year... This versatile cotton cardigan is ready for everything from overzealous AC to breezy beach days. By buying cotton products from J.Crew, you're supporting more responsibly grown cotton through the Better Cotton Initiative.Cotton.Machine wash.Import.Select stores.Item AY298.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/cotton-mockneck-cardigan-sweater-in-navy/H6090,Cotton mockneck cardigan sweater in navy,H6090,"A perfect mix of modern ruggedness and old-world elegance, this handsome mockneck cardigan is cable-knit in hefty cotton in the style of old-school fisherman's sweaters and finished with real bamboo buttons.Cotton.Cardigan.Patch pockets.Machine wash.Import.Select stores.Item H6090.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/cotton-varsity-v-neck-cardigan-sweater/AW516,Cotton varsity V-neck cardigan sweater,AW516,"Knit in a classic silhouette, this 100 percent cotton sweater is inspired by a popular style from our archives. It has a grown-up collegiate feel and is versatile enough to wear everywhere and anywhere.Cotton.Welt pockets.Machine wash.Import.Online only.Item AW516.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/everyday-cashmere-cardigan-sweater/J7877,Everyday cashmere cardigan sweater,J7877,"When it comes to quality and color, no one does cashmere quite like we do. Our best-selling and crazy-soft sweaters are the result of over 30 years of expertise, obsessing over fit, durability and handfeel. The result? They're soft and warm, while still being lightweight, which means they're the perfect layer to wear on crisp autumn days, under a jacket in colder months...even with a tee on chilly summer nights.We're proud to support responsible cashmere production through our partnership with the Aid by Trade Foundation (AbTF), a nonprofit that promotes sustainable agricultural development across the globe. As the foundation's first U.S. member, we source cashmere that is certified to the AbTF's The Good Cashmere Standard®, which ensures the welfare of the cashmere goats, protects natural resources and improves the working conditions of farmers and farmworkers in Inner Mongolia. Cashmere.Welt pockets.Hand wash.Import.Select stores.Item J7877.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/fair-isle-shawl-cardigan-in-wool-blend/BC517,Fair Isle shawl cardigan in wool blend,BC517,It's sweater weather (and it probably will be for a while). This versatile shawl cardigan is knit with an eye-catching Fair Isle pattern (named after one of the Shetland Islands).Wool.Dry clean.Import.Online only.Item BC517.,OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/heavyweight-cotton-nautical-full-zip-sweater/BE955,Heavyweight cotton nautical full-zip sweater,BE955,"This heavyweight sweater is knit with chunky cotton yarns and a shawl collar for a seaside feel. Featuring embroidered nautical motifs like anchors and ship's wheels on the front, back and sleeves, this versatile layering piece is heavier than your standard cardigan and lighter than a jacket. Throw it on for off-season walks on the beach, or wear it around the house and regale everyone with tales of seafaring days.Cotton.Full zip.Welt pockets.Machine wash.Import.Select stores.Item BE955.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/limited-edition-heritage-cotton-cardigan-sweater-in-stripe/BN485,Limited-edition heritage cotton cardigan sweater in stripe,BN485,"The sweaters that were ubiquitous in the '80s and '90s are here again, knit in a dense cotton that's simultaneously sturdy and breathable. Inspired by our vintage catalogs, we've adopted the name ""heritage cotton"" for this particular fabric. It's easy to wear, comfortable and looks good with just about everything; the compact knit has a dry handfeel and just the right amount of structure. Toss this on when you're going out or as an alternative to your go-to sweatshirt.100% cotton.Welt pockets.Machine wash.Import.Select stores.Item BN485.",$117.99,Yes
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/organic-cotton-cable-knit-varsity-cardigan-sweater/BE905,Organic cotton cable-knit varsity cardigan sweater,BE905,"This old-school, collegiate-inspired cable-knit cardigan is a layer that makes every outfit look smarter (not to mention the person wearing it). Organic cotton is grown without toxic chemicals or GMOs (genetically modified organisms), which means it's better for the health of the soil, the ecosystem and the people who farm it.Cotton.Welt pockets.Machine wash.Import.Select stores.Item BE905.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/ribbed-cotton-sweater-in-stripe/AY499,Ribbed cotton sweater in stripe,AY499,"As far as summer sweaters are concerned, you can't go wrong with this crewneck that's knit in breathable 100 percent cotton and ideal for warmer weather.Cotton.Machine wash.Import.Select stores.Item AY499.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/textured-rugged-merino-wool-shawl-cardigan-with-striped-trim/BC625,Textured rugged merino wool shawl cardigan with striped trim,BC625,"We blended soft, naturally breathable merino wool with hardy nylon for sweaters that are as comfortable as they are durable. This one features added texture for a bit more warmth, in a versatile shawl-cardigan silhouette.Merino wool/poly.Shawl collar.Patch pockets.Dry clean.Import.Select stores.Item BC625.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/wallace-barnes-cotton-cable-knit-short-sleeve-polo-cardigan-sweater/L0557,Wallace & Barnes cotton cable-knit short-sleeve polo cardigan sweater,L0557,"Wallace & Barnes is our exclusive collection of modern, rugged essentials inspired by traditional workwear, old military uniforms and classic outdoor gear. Based on a vintage style, this short-sleeve sweater adds a polished touch to your favorite jeans or chinos.Item L0557.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/wallace-barnes-felted-merino-wool-shawl-cardigan-sweater/J7847,Wallace & Barnes felted merino wool shawl cardigan sweater,J7847,"We made this jacket from soft, naturally moisture-wicking merino wool that we felted to make it even stronger. It's in a classic shawl-collared style, and features button flap pockets.Boiled wool.Patch pockets.Dry clean.Import.Select stores.Item J7847.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/wool-blend-shawl-collar-cardigan-sweater/BK820,Wool-blend shawl-collar cardigan sweater,BK820,"We blended soft, naturally moisture-wicking merino wool with hardy nylon for sweaters that are as soft and comfortable as they are durable. This one is crafted in a classic shawl-collar style, with old-school patch pockets and shank buttons.60% merino wool/40% polyamide.Welt pockets.Hand wash.Import.Select stores.Item BK820.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/cardigan/wool-blend-v-neck-cardigan-in-plaid/BA205,Wool blend V-neck cardigan in plaid,BA205,"We blended soft, naturally breathable merino wool with hardy nylon for a sweater that's as soft and comfortable as it is durable.Merino wool/polyamide.Dry clean.Import.Item BA205.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/fairisle/fair-isle-cotton-rollneck-sweater/BC589,Fair Isle cotton rollneck sweater,BC589,"Crafted in a heavyweight cotton that will keep you warm without overheating, this classic rollneck sweater is one you'll love for years to come. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton.Cotton.Machine wash.Import.Online only.Item BC589.",OUT OF STOCK,No
https://www.jcrew.com/p/mens/categories/clothing/sweaters/fairisle/fair-isle-lambswool-cardigan-sweater/BC511,Fair Isle lambswool cardigan sweater,BC511,"It's sweater weather (and it probably will be for a while). You pretty much can't go wrong with one made from lambswool: It's soft, warm and always a good decision when the temperature starts to drop. This cardigan has an eye-catching Fair Isle pattern (named after one of the Shetland Islands).Lambswool.Patch pockets.Dry clean.Import.Select stores.Item BC511.",OUT OF STOCK,No
